Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=619edbfb9ec3a506,[유망 벤처기업] 데이터사이언티스트,인코리아 프로페셔널 서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=32a423ff9935339c,웹 프로그램 개발자 - ITS,삼정 KPMG 3.3 서울 강남구,,"MS-SQL을 활용한 개발 경험 - Power BI, SQL Server Reporting Services, python 등 다양한 개발환경에 관심이 많은 자 - Classic ASP를 활용한 개발 경험 - Gitlab 등의..."
https://kr.indeed.com/viewjob?jk=4c4cadbbd7e9217a,Video Picture Quality algorithm Engineer,리얼텍세미콘덕터코페레이션코리아오피스 서울 강남구,,field - Proficient in algorithm development in C/C++ or python - Experiences in image/video processing or computer vision...
https://kr.indeed.com/viewjob?jk=a0dda478567db352,"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",트윔 경기도 화성,,"자기주도적으로 진행한 경험 - Python/C/C++ 능통자 - 데이터... RNN 등 딥러닝 이론 및 알고리즘 유경험자 - C/C++, Java, Python/TensorFlow/Caffe 사용가능자 - Matlab/R 분석..."
https://kr.indeed.com/viewjob?jk=29ccd8dfe494e5d5,[기술 공채] 시스템 엔지니어링,NHN] [기술 경력공채 4.4 성남 판교역,,"용량 트래픽 처리를 위한 인프라 설계와 구축, 운영 경험 보유 기본적인 운영도구 개발 가능자 *Java, Python, Django 우대사항 웹 서비스 또는 플랫폼 개발 경력 보유자 대규모 Windows Server..."
https://kr.indeed.com/viewjob?jk=59db18a2366b2c92,AI 분야 석/박사,LG CNS 3.7 서울,,"이상 (AI 관련 논문 발표) ② AI/딥러닝 알고리즘 연구개발 프로젝트 경험 ③ Ubuntu Linux, Python, Tensorflow, PyTorch 사용 중상급 이상 우대사항(해당 내용 중 1개 이상) ① AI/머신..."
https://kr.indeed.com/viewjob?jk=e72f3421e3a0e344,경력 있는 로보 콘텐츠 개발자 (정규직),주)씽크풀 서울 영등포구,,모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 파이썬( Python) 콘텐츠 알고리즘 개발 [근무부서 및 직급/직책] 근무부서... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=0a9081244d8d1375,2분기 게임 서버 개발자 채용 (신입/경력),이스트게임즈 서울 서초동,,"프로그래밍 언어로 소프트웨어를 개발한 경험이 있는 분 - * C/C++, C#, JavaScript, Python, Go. -새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분 -OS..."
https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/viewjob?jk=9adbc290202846e1,[아이브릭스] 기업부설연구소 전문연구요원,아이브릭스 성남 분당구,,모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=271d3831821d0010,"C언어 개발자, 기술지원 엔지니어",아크데이타 대구 남구,"연봉 26,000,000원 - 30,000,000원",경력 1년↑ 1명- OCP 자격증 보유자 우대- Oracle DBA 경력 보유자- Java / Go / Python 개발 프로젝트 경험자- Kafka 운영 또는 업무 설계 경험자 (또는 Stream관련 project 참여...
https://kr.indeed.com/viewjob?jk=9cf7677fade8a732,"기술연구소 정규직 연력(Java, Python, 기타)및 개발자 (경력1...",파인씨앤아이 서울 송파구,"연봉 50,000,000원 - 55,000,000원","웨어 개발 및 AI, 통계분석I) - 경력 : Java 개발경험 10년이상 -개발언어 : Java, C++, Python, Node 등 상세모집요강 접수기간/방법 지원방법 전형절차 및 제출서류 제출서류 이력서에 응시분야..."
https://kr.indeed.com/viewjob?jk=d7128ab0839ea297,기술연구소 SW개발자,다인테크 서울 성동구,"연봉 28,000,000원 - 45,000,000원","능숙자, C++ 프로그래밍 - RTP/RTSP 네트워크스트리밍, 네트워크보안 - javascript / Python / HTML5 - 서비스 이해 및 설계, 개발 경험자ㅁ 자격요건 : 초대졸이상ㅁ 경력 : 신입·경력ㅁ 우대조..."
https://kr.indeed.com/viewjob?jk=83a736c54d51fb43,"드론솔루션 (아두이노 등 임베디드SW, 드론 ICT, 드론 3D)",탱고드론 성남 분당구,"연봉 25,000,000원 - 30,000,000원","학력사항: 학력무관직무기술: 드론솔루션, 아두이노 등 임베디드SW, Python, 택배드론, 국방드론 무기체계, 드론HW제작, 원격수질측정드론, 화재... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=158c45cc5515a90a,[어니컴(주)] 빅데이터 기계학습/파이썬/자바웹 개발자,어니컴 서울 용산구,,Azure와 같은 클라우드 환경에서의 구축 경험 ㆍ Python 활용능력 혹은 Python 기반 프로젝트 수행 경험 ㆍ리눅스(혹은 유닉스) 계열... 구축 경험 ㆍ Python 활용능력 혹은 Python 기반 프로젝트 수행...
https://kr.indeed.com/viewjob?jk=5a40c1062c719241,[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발...,케이엠에듀 서울 금천구,,"우대사항 - python,java 등의 프로그래밍 언어 사용능력 -oracle, mySQL, Hadoop, Mongo DB등 Database 관련 업무경험 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷..."
https://kr.indeed.com/viewjob?jk=443a1417c362c59e,"파이선, 파이썬(python) 개발자",오토리더 인천 연수구,,직무내용] *자격요건ㆍ학력 : 4년대졸ㆍ경력 : 신입·경력ㆍIT전공자이거나 그에 준하는 경력 보유ㆍ기술스텍이 다소 부족하여도 학습의지가 있는 분 *우대사항ㆍIT관련 전공 또는 관령 자격증ㆍ파이썬 기반의 프로그램 수행ㆍ경력...
https://kr.indeed.com/viewjob?jk=9bb54701619623b2,"특성화고 IT(AI, 웹개발, 콘텐츠기획)",천재교과서 서울 금천구,,모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|교육·교사·강사·교직원>교육·교재개발>교수설...
https://kr.indeed.com/viewjob?jk=959efa0556f39f20,"2021년도 상반기 정규직(연구, 행정) 공개",한국해양과학기술원 부설 선박해양플랜트연구소 대전 유성구,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=3de1f718192b7133,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=ebd02f880d63ef0e,"[펜타시큐리티] 보안S/W 개발 및 기획자 (웹, 인증, 블록체인)",펜타시큐리티시스템 서울 영등포구,,인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷...
https://kr.indeed.com/viewjob?jk=7d155eed9eceae77,[빅데이터 분석] 인턴,레드테이블 서울 종로구,"월급 2,000,000원","음식.관광 분야에 배경지식을 갖추신 분 Python, R, SQL, 통계프로그램... 서서류전형, 면접전형/ 우대사항음식.관광 분야에 배경지식을 갖추신 분 Python, R, SQL, 통계프로그램 등을 활용하여 데이터 정제, 분석, 모델..."
https://kr.indeed.com/viewjob?jk=e9880c25eeeab05a,[메이저글로벌 컨설팅펌] - 금융산업 리스크관리 컨설턴트,yesconsulting 서울,,"경험여신 자동심사, 조기경보, 사후관리 등 여신업무 개선(PI) 및 자동화 컨설팅 경험- SAS, SQL, Python, R 등을 활용한 데이터분석 역량 보유자 우대- 관련 자격증 소지자 (FRM 등) 우대【 전형절차 】서류..."
https://kr.indeed.com/viewjob?jk=bf8b21d14a643975,2021년 고려해운 DT 신입사원,고려해운 서울 중구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=06d3d3da58d5c255,2021년 상반기 인턴연구원 제한경쟁,한국원자력연구원 4.5 대전 유성구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 베이스·DBA>데이터마이닝|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|생산·정비·기능...
https://kr.indeed.com/viewjob?jk=5d30d12b06f56d55,통신사프로젝트(SI/PYTHON/6개월/종각역),디와이즈 서울 서대문구,,"스킬: Python,분석설계 가능하신분 주식회사 디와이즈 [통신사 Python 개발자 모집] 모집부문 및 자격요건 모집부문 담당업무 및 자격요건 인원 통신사 PYthon 유지보수 [담당업무] · 통신사 Python 개발..."
https://kr.indeed.com/viewjob?jk=68816ff0fb2a90dd,2021년 5월 첨단소재사업본부 신입사원 수시,LG화학 익산 익산시,,"공장 예지 보전 시스템 개발 - 검사 설비 자동화 및 고도화 ※우대사항 : 프로그래밍 언어 능통자(C++, Python 등) 고객 가치 제고 활동 지원 - 본부/사업부 고객가치 협의회 참여 및 지원 - 핵심 개선 과제 관리..."
https://kr.indeed.com/viewjob?jk=8b679feee743daca,텔코웨어(주) S/W개발 정규직 전환형 신입 인턴,텔코웨어 서울 서초구,,"졸업자 ㆍ컴퓨터, 정보통신공학 관련 전공자 ㆍUnix(Linux)환경에서 개발 가능한 자 ㆍC, C++, Python, Golang등 하나 이상의 프로그래밍 이해자 ㆍ전 학년 평균 B학점 이상인 자 ㆍ인턴 종료 후 신입사원으..."
https://kr.indeed.com/viewjob?jk=f95c15f488ce8463,"웹 프론트엔드 개발자(HTML, CSS, Java 등)",한국인사이트연구소 서울 서초구,,"javascript - Python 기본 문법 우대사항 - git 협력... 프론트엔드 개발자격조건: - HTML, CSS- javascript- Python 기본 문법우대사항- git 협력 가능- Django 프로젝트 구조..."
https://kr.indeed.com/viewjob?jk=e0736b3f9dd7787a,2021년 제4차 직원 공개경쟁,한국탄소산업진흥원 전주 덕진구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷...
https://kr.indeed.com/viewjob?jk=d3ac335d6e4ac178,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든 경기도 광명,"연봉 42,000,000원 - 46,000,000원","프로그래밍 가능자 우대S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자* 전기..."
https://kr.indeed.com/viewjob?jk=e22266a05e04ebc9,[전액무료] 빅데이터·인공지능 기반 디지털 전략전문가 양성과정,휴넷 서울 구로구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=14d562d10c215572,"PHP, Python 신입/경력 정규직",비즈부스터 서울 금천구,,"주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=6084c350a85a4e58,Industrial Engineer - Korea,BOEING 부산,,"region. Proficiency in programming languages (ie. SQL, Python) Experience programming in Tableau or other data..."
https://kr.indeed.com/viewjob?jk=e98ac887eb0188ce,[한양대 에리카]기업부설연구소 연구원(신입/경력/인턴),워너버스이노베이션 안산 상록구,,NET|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=4a70568074a1695a,Data Engineer - IBM Garage,IBM 3.9 서울,,"Competitive products Deep skills on Data Warehouse, ETL, Python, Java and related algorithms. Expert Level – SQL, NoSQL..."
https://kr.indeed.com/viewjob?jk=add880a19f345249,"Customer Engineer, Machine Learning, Goo...",Google 4.3 서울,,"Caffe, as well as numerical programming frameworks... Python or MATLAB. Preferred qualifications: Master's degree..."
https://kr.indeed.com/viewjob?jk=0bd906d78c95d65e,2021년도 상반기 비정규직 공개 문,한국해양과학기술원 부설 선박해양플랜트연구소 대전 유성구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX...
https://kr.indeed.com/viewjob?jk=af8d997045710a86,세종) Python 프로그래밍 coding 전문가,신나게달리는자전거 세종특별자치시,"월급 2,500,000원","기술ㆍ알고리즘 고도화자격요건ㆍ Python 프로그래밍 가능ㆍPyTorch... 근무경험, 해당직무 인턴경력ㆍ Python 프로그래밍 고급ㆍNumpy, Pandas, Dlib, OpenCV(for Python) 관련 경험ㆍJulia..."
https://kr.indeed.com/viewjob?jk=7f48c805fee2a1a3,2021년 아자스쿨 정규직 전환형 인턴 채용,아자스쿨 서울 마포구,,ㆍ원활한 커뮤니케이션 능력 보유자 O 플랫폼 시스템 개발 - 담당업무 ㆍGoogle Cloud ㆍ Python + Django기반 백앤드 수정/개발 ㆍDjango REST framework ㆍPostgreSQL...
https://kr.indeed.com/viewjob?jk=7f7d386bdc47f18e,2021년 상반기 공개 [정규직/ 무기계약직/ 비정규직/ 중형선박설계사업...,한국해양과학기술원 부설 선박해양플랜트연구소 대전 유성구,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>로봇모션|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43,Software Engineer,Google 4.3 서울,,"languages, including... limited to: C++, Java, C and Python. Excellent written and verbal communication skills. About..."
https://kr.indeed.com/viewjob?jk=2bc89fb4b05a2c88,[특허톤 참가자격/관련분야 취업연계] 2021년 빅데이터 전문가 양성과정...,한국여성과학기술인지원센터 서울 서대문구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷...
https://kr.indeed.com/viewjob?jk=0c4a502533e74aac,"Research Intern, 2021",Google 4.3 서울,,"Algorithmic Foundations of Optimization. Experience with Python, C++ and other general purpose program languages. Preferred..."
https://kr.indeed.com/viewjob?jk=bbda441be340a43b,(주)엘솔루 웹 프로그래머,㈜엘솔루 서울,,그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|경영·인사·총무·사무>경영·기획·전략>경영기획|경영·인사·총무·사무>경영·기획·전략>사업기획|경영·인사...
https://kr.indeed.com/viewjob?jk=809ed76ae2758581,웹솔루션 개발 사원 (JAVA/Python),대연씨앤아이 서울 구로구,,"사원 채용 (JAVA/ Python) 모집부문 및 자격요건 담당업무 자격요건 인원 웹솔루션 개발자 채용 (JAVA/ Python)[담당업무]ㆍ태양광 발전... javascript, jquery), Python 언어 사용 가능한 Web..."
https://kr.indeed.com/viewjob?jk=508965e7a92b2383,2021 카카오 추천팀 여름 인턴 모집 (분석),카카오 4.0 성남 판교역,,"적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분이면 지원 가능합니다. 추천팀 분석 업무에는 SQL, Python 프로그래밍 언어를 주로 사용합니다. 학력 및 전공 제한 없이 지원이 가능합니다. 선발되신 분들은 인턴십..."
https://kr.indeed.com/viewjob?jk=4bd70fb8a220d90d,[Janssen] Data Scientist,Johnson & Johnson Family of Companies 4.2 서울,,"Expertise in one or more programming languages... R, Python or SAS. 7. Knowledge of relational database architecture..."
https://kr.indeed.com/viewjob?jk=fc6317c643204ee2,[무료교육/취업코칭] 데이터 분석 프로젝트 과정 교육생 (2021년 혁신...,SK플래닛 Tacademy 성남 분당구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=2e274d8c121c2d25,2021년 5월 첨단소재사업본부 R&D 신입사원 수시 (석사),LG화학 서울 강서구,,"공장 예지 보전 시스템 개발 - 검사 설비 자동화 및 고도화 ※우대사항 : 프로그래밍 언어 능통자(C++, Python 등) 1) 석사 학위자 또는 학위 취득 예정자 (’21년 7월 1일 입사 가능한 자) 2) 해외여행에 결격..."
https://kr.indeed.com/viewjob?jk=9a818d9d91db847d,Data Analytics SA,Amazon Web Services Korea LLC 서울,,"some relevant languages, tools and frameworks (e.g python, Java, R, scala, spark, Kafka, Hadoop ecosystem, presto, Hive..."
https://kr.indeed.com/viewjob?jk=6ac83986c1779aee,프로그래머 (어플리케이션 개발자 또는 웹개발자),오너클랜 서울 금천구,,인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷...
https://kr.indeed.com/viewjob?jk=0620719cddd53f64,(주)엘솔루 음성인식팀 개발직,㈜엘솔루 서울,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|무역·영업·판매·매장관리>기술영업>SI(Solution·System)|무역·영업·판매·매장관리>기술영업...
https://kr.indeed.com/viewjob?jk=dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",스칼라웍스 대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=53d035b63cdf5e4f,로봇사업담당 경력직,LG전자 3.8 서울 강서구,,"관련 학과 석사 이상 - Linux 기반 C, C++ service application 개발 역량 - Python 프로그래밍 역량 - Robot SLAM 개발 경험 보유 2. 직급 및 경력 기간 : 선임~책임급 (총 경력..."
https://kr.indeed.com/viewjob?jk=51dc8257b240f87a,딥러닝 MLOps 백엔드 개발자,써로마인드로보틱스 서울 관악구,"연봉 40,000,000원 - 50,000,000원",통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=216320955c1dbb96,2021 카카오 추천팀 여름 인턴 모집 (개발),카카오 4.0 성남 판교역,,"지원자격 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분이면 지원 가능합니다. 추천팀 업무에는 Python, C++ 프로그래밍 언어를 주로 사용합니다. 학력 및 전공 제한 없이 지원이 가능합니다. 선발되신 분들은..."
https://kr.indeed.com/viewjob?jk=c74d035d6cb58996,Vocational Training Student/Apprentice (...,SAP 4.3 서울,,even under challenging conditions Programming languages: Python Intermediate communication skills in English Preferred...
https://kr.indeed.com/viewjob?jk=8dd03519f5491b40,[정규직] 프로그래머,플랙토리 서울 중구,,"데이터분석[지원자격] -공장제어 및 무선분야에 관심이 많은 자리눅스 운영체계에서 C, C++, Java, Python 등 두 가지 이상 언어로 프로그래밍 가능자MS Word, PPT, 한글 워드 편집가능자해외여행에 결격사유가..."
https://kr.indeed.com/viewjob?jk=61de44a2ade660a0,정보보호 컨설팅 전문가 양성 과정,한국정보보호산업협회 서울,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
https://kr.indeed.com/viewjob?jk=030ee6f53d98ca16,"2021년 상반기 인턴연구원, 기간제근로자 장애인 제한경쟁",한국원자력연구원 4.5 대전 유성구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 케팅·PM>통계·로그분석|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=37d376a03259d4bf,"웹개발, Python 외 경력 정규직",헬스브리즈 서울 금천구,"연봉 35,000,000원 - 50,000,000원","어감. (주)헬스브리즈 웹개발, Python 외 경력 정규직 채용 모집부문... 웹개발자기타: 개발도구- Python을 주로 활용하여 Microservice Architecture를 구축- Python 이외 .NET 을 이용한..."
https://kr.indeed.com/viewjob?jk=3cb6d7a86f9740a8,Vocational Training Student/Apprentice (...,SAP 4.3 서울,,"conditions Programming languages: C or C++ expertise, SQL, Python Intermediate communication skills in English Preferred..."
https://kr.indeed.com/viewjob?jk=f646e85ff3e17ed8,Data Scientist - IBM Garage,IBM 3.9 서울,,"programming languages to derive meaningful data insights (e.g., Python, R, Spark, TensorFlow, Jupyter, etc.) * Possess..."
https://kr.indeed.com/viewjob?jk=106e430c9390e375,"각 부문별(디지털, 글로벌AE, 브랜드PR, 제작관리) 경력사원",지투알 서울,,"Analytics) 경험자 - Python, R, SQL 역량 보유자... 우대사항 - 영어 가능자 우대 - 책임급 : R, Python 활용 가능자 - 선임급 : R, Python, 또는 텍스트 분석 프로그램 활용 기술..."
https://kr.indeed.com/viewjob?jk=70e41338b8e01711,도헌디지털의료혁신연구소 채용 공고,한림대학교성심병원 대한민국,,"활용한 분석코드 작성 클라우드 플랫폼 활용 관련업무 학사이상 학위 취득자 NoSQL, Oracle, R, Python 가능자 우대 Common Data Model 경험자 우대 서버관리/정보보안, 텍스트마이닝 경험자 우대..."
https://kr.indeed.com/viewjob?jk=b621e8783c52c14d,"빅데이터, 인공지능(AI) 외 신입/경력 정규직",에스알유니버스 서울 마포구,"연봉 21,870,000원 - 25,000,000원","력사항: 신입, 경력(연차무관)학력사항: 대학(2,3년)졸업직무기술: Python, openCV, 머신러닝/딥러닝, 개발자, 어플리케이션개발, 빅데이... 무관 (신입도 지원 가능) 1. python 중상, 인터넷·IT·통신·모바..."
https://kr.indeed.com/viewjob?jk=08fbc3e510fbe320,"산업용 비전 처리 S/W 개발, AI 가속기 처리 S/W 개발 경력사원",여의시스템 성남 중원구,,모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=2600928767acb58d,딥러닝 MLOps 프론트엔드 개발자,써로마인드로보틱스 서울 관악구,"연봉 40,000,000원 - 50,000,000원",통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=6985dbbbf83fb8c2,RPA Developer ( 1 year contract),UiPath 서울,,"object-oriented programming (C#, C++, VB, .NET, Java, or Python preferred). Those with more experience may be considered..."
https://kr.indeed.com/viewjob?jk=19302b8f7d45fbac,[기술 공채] 클라우드 인프라 서비스,NHN] [기술 경력공채 4.4 성남 판교역,,우대사항 NHN Cloud에서 제공하는 다양한 인프라 서비스 개발 - C/C++ 또는 Java/ Python 개발 경력 5년 이상 - Linux 환경 개발자 - Openstack 개발 경험 - Container...
https://kr.indeed.com/viewjob?jk=d31ab9cefeeef71b,[최고인기과정] 게임 각 분야 국비지원 교육 참여자,SGA 서울게임아카데미 서울 종로구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/viewjob?jk=be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스 3.8 서울,,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
https://kr.indeed.com/viewjob?jk=ffe6ea49b31384fa,혁신성장 청년인재 집중양성 인공지능 창의융합형 인재 양성과정,에프앤이노에듀 서울,,게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=9acc17c535b42959,2021년 (신입) 전문연구요원 모집,NHN 4.4 성남 판교역,,"병역특례 전문연구요원 - Python/C++/Java/C# 개발 경험... 유연한 사고와 원활한 커뮤니케이션 능력 우대 - C/C++, Python 등 개발 숙련자 우대 공통지원자격(필수) - 해당 분야 석사 이상..."
https://kr.indeed.com/viewjob?jk=7e7a416782e54184,(주)엘솔루 웹 개발자,㈜엘솔루 서울,,Stack 개발 유경험자. Javascript / React / Python / NodeJS 개발 유경험자 Node.js 개발 유경험자 HTML 5... ㆍJavascript / React / Python / 인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=06ed270c8833696e,[전문연구요원] 데이터 인프라 개발자(신입/경력),웹젠 성남 분당구,,과정 수료자 포함 ) 로서 전문연구요원 신규편입 / 전직 대상인 분 - Python 또는 C# 프로그래밍 능력 - Linux 환경에서 개발 및 운영... 신규편입 / 전직 대상인 분 - Python 또는 C# 프로그래밍 능력...
